Trade_ID,Price,Quantity,Trade_Date
14764,98.34,48,2023-02-20
14765,95.09,18,2023-01-30
14766,104.5,14,2023-01-18
14767,104.26,15,2023-02-19
14768,95.85,95,2023-03-15
14769,95.03,11,2023-03-14
14770,99.26,35,2023-02-26
14771,104.7,79,2023-03-31
14772,98.35,14,2023-02-28
14773,97.28,65,2023-03-07
14774,95.6,67,2023-03-08
14775,103.6,53,2023-03-20
14776,103.2,30,2023-01-17
14777,99.8,9,2023-02-15
14778,97.23,66,2023-02-25
14779,97.41,35,2023-02-28
14780,97.65,93,2023-02-13
14781,101.94,84,2023-01-31
14782,96.95,83,2023-03-14
14783,100.83,46,2023-02-20
14784,99.0,31,2023-01-02
14785,103.31,26,2023-02-01
14786,103.39,82,2023-01-01
14787,100.04,72,2023-03-29
14788,100.8,1,2023-02-03
14789,97.53,6,2023-01-18
14790,99.46,20,2023-02-08
14791,101.08,16,2023-02-13
14792,99.26,26,2023-03-21
14793,100.11,45,2023-02-02
14794,98.25,87,2023-02-27
14795,103.78,44,2023-02-21
14796,104.88,99,2023-03-16
14797,104.55,7,2023-02-02
14798,99.0,84,2023-01-03
14799,96.32,67,2023-02-10
14800,104.96,26,2023-01-26
14801,96.21,80,2023-01-04
14802,100.2,63,2023-02-24
14803,104.35,95,2023-02-21
14804,95.19,85,2023-01-23
14805,95.59,5,2023-01-10
14806,103.04,81,2023-02-08
14807,101.94,18,2023-01-08
14808,99.04,94,2023-01-04
14809,96.03,16,2023-03-16
14810,103.18,84,2023-02-06
14811,103.1,69,2023-01-06
14812,102.24,26,2023-02-16
14813,102.04,5,2023-03-01
14814,96.19,22,2023-01-02
14815,97.32,78,2023-03-26
14816,102.94,13,2023-01-07
14817,99.59,24,2023-03-07
14818,98.27,7,2023-01-11
14819,99.53,32,2023-02-09
14820,100.69,63,2023-01-02
14821,101.81,98,2023-02-22
14822,98.17,51,2023-03-01
14823,102.67,40,2023-03-21
14824,103.99,7,2023-02-24
14825,101.51,99,2023-02-06
14826,104.37,51,2023-03-19
14827,98.87,46,2023-02-27
14828,99.46,73,2023-04-01
14829,95.12,83,2023-01-05
14830,101.77,56,2023-02-25
14831,101.78,58,2023-03-05
14832,101.82,78,2023-01-23
14833,100.14,6,2023-01-05
14834,97.68,20,2023-01-25
14835,95.04,86,2023-01-07
14836,98.83,3,2023-02-10
14837,102.13,22,2023-01-15
14838,104.03,16,2023-02-16
14839,102.63,19,2023-02-17
14840,99.87,46,2023-03-10
14841,101.62,25,2023-03-21
14842,104.13,22,2023-03-06
14843,104.33,1,2023-01-10
14844,96.71,35,2023-03-05
14845,104.36,44,2023-01-22
14846,103.57,95,2023-01-08
14847,97.81,32,2023-02-04
14848,100.83,11,2023-01-25
14849,103.91,32,2023-03-02
14850,95.49,30,2023-03-05
14851,103.72,4,2023-01-11
14852,96.96,87,2023-03-28
14853,103.45,14,2023-02-16
14854,97.1,57,2023-01-18
14855,96.8,41,2023-02-11
14856,98.43,39,2023-03-26
14857,98.91,51,2023-02-07
14858,103.81,2,2023-01-14
14859,103.46,28,2023-02-05
14860,98.97,52,2023-02-07
14861,103.21,98,2023-03-22
14862,95.83,88,2023-01-13
14863,99.84,74,2023-01-07
14864,100.8,86,2023-03-05
14865,104.09,39,2023-01-03
14866,96.89,89,2023-02-25
14867,102.42,15,2023-02-07
14868,100.78,78,2023-02-15
14869,101.35,88,2023-01-25
14870,100.02,95,2023-01-22
14871,95.01,1,2023-01-17
14872,103.72,9,2023-01-17
14873,104.58,75,2023-02-09
14874,95.27,91,2023-01-19
14875,104.09,40,2023-01-26
14876,99.98,67,2023-03-04
14877,104.0,49,2023-02-28
14878,98.78,55,2023-03-29
14879,95.1,44,2023-01-10
14880,104.68,6,2023-01-15
14881,101.71,19,2023-04-01
14882,98.95,75,2023-03-24
14883,103.45,70,2023-01-28
14884,98.22,39,2023-03-20
14885,96.95,94,2023-02-17
14886,97.23,55,2023-01-31
14887,100.24,74,2023-03-03
14888,95.63,65,2023-01-03
14889,96.2,15,2023-01-30
14890,102.63,62,2023-02-14
14891,95.71,95,2023-03-13
14892,95.98,73,2023-01-29
14893,97.27,56,2023-02-07
14894,97.2,45,2023-02-20
14895,100.03,96,2023-01-14
14896,99.17,25,2023-03-24
14897,101.67,7,2023-01-03
14898,101.62,53,2023-02-17
14899,95.48,24,2023-01-18
14900,99.53,76,2023-01-11
14901,99.26,57,2023-01-02
14902,101.3,74,2023-03-30
14903,99.19,4,2023-01-27
14904,102.45,5,2023-02-14
14905,95.25,44,2023-02-19
14906,97.26,56,2023-02-12
14907,99.64,38,2023-02-08
14908,96.62,17,2023-03-07
14909,100.23,97,2023-02-20
14910,96.68,70,2023-03-03
14911,104.84,15,2023-03-12
14912,103.98,75,2023-01-12
14913,101.77,72,2023-03-03
14914,97.16,67,2023-03-10
14915,101.8,73,2023-01-08
14916,96.34,29,2023-03-22
14917,103.61,34,2023-01-26
14918,104.89,64,2023-01-13
14919,100.55,40,2023-01-21
14920,100.67,53,2023-02-12
14921,102.62,79,2023-01-09
14922,103.64,16,2023-03-02
14923,97.32,63,2023-03-08
14924,103.59,78,2023-01-08
14925,102.98,16,2023-02-20
14926,103.78,27,2023-03-19
14927,95.68,35,2023-02-14
14928,96.23,78,2023-02-14
14929,95.31,29,2023-01-13
14930,97.66,36,2023-02-14
14931,95.33,90,2023-03-07
14932,96.07,23,2023-01-02
14933,100.59,79,2023-02-18
14934,98.63,97,2023-02-14
14935,101.62,65,2023-03-28
14936,103.29,79,2023-03-13
14937,103.05,74,2023-02-13
14938,99.94,68,2023-02-24
14939,99.88,54,2023-01-21
14940,103.0,76,2023-02-27
14941,101.37,37,2023-01-30
14942,100.79,65,2023-02-28
14943,104.6,19,2023-02-15
14944,95.8,20,2023-01-06
14945,102.88,1,2023-03-07
14946,104.65,5,2023-04-01
14947,102.12,25,2023-03-13
14948,99.92,15,2023-01-15
14949,103.05,1,2023-03-12
14950,101.07,44,2023-01-20
14951,99.93,5,2023-02-12
14952,103.26,60,2023-03-05
14953,102.78,34,2023-02-13
14954,96.71,86,2023-03-31
14955,96.9,2,2023-01-21
14956,97.86,55,2023-03-02
14957,99.15,65,2023-02-15
14958,100.0,51,2023-01-28
14959,100.09,35,2023-02-14
14960,97.81,13,2023-03-06
14961,103.7,70,2023-02-06
14962,99.36,66,2023-01-23
14963,99.88,46,2023-02-27
14964,104.6,1,2023-03-09
14965,96.29,26,2023-03-31
14966,103.01,3,2023-02-11
14967,102.96,87,2023-03-08
14968,96.86,92,2023-02-05
14969,97.75,47,2023-01-05
14970,96.18,88,2023-03-17
14971,96.83,28,2023-01-26
14972,95.94,96,2023-02-13
14973,96.34,8,2023-01-29
14974,101.99,25,2023-03-21
14975,97.59,45,2023-03-27
14976,100.6,2,2023-01-13
14977,100.83,16,2023-01-28
14978,104.47,72,2023-03-06
14979,96.58,88,2023-02-23
14980,96.02,52,2023-02-13
14981,97.99,68,2023-03-06
14982,103.49,77,2023-01-10
14983,99.08,93,2023-01-24
14984,95.98,63,2023-01-11
14985,99.68,44,2023-02-22
14986,98.88,61,2023-01-18
14987,99.52,82,2023-02-17
14988,100.88,68,2023-03-12
14989,103.97,6,2023-01-13
14990,98.41,38,2023-03-07
14991,104.01,82,2023-01-02
14992,102.42,22,2023-03-28
14993,95.95,80,2023-02-15
14994,101.23,94,2023-02-25
14995,96.52,37,2023-02-14
14996,101.57,86,2023-02-17
14997,103.8,67,2023-02-10
14998,99.32,70,2023-01-17
14999,99.45,69,2023-01-16
15000,97.22,18,2023-02-21
15001,104.08,85,2023-01-22
15002,95.99,99,2023-02-20
15003,101.57,44,2023-01-19
15004,103.52,10,2023-03-10
15005,99.41,46,2023-02-21
15006,97.09,13,2023-03-29
15007,99.81,8,2023-03-14
15008,100.5,71,2023-02-05
15009,96.12,69,2023-01-21
15010,100.97,32,2023-03-08
15011,104.55,3,2023-03-29
15012,96.64,40,2023-03-07
15013,97.72,42,2023-01-01
15014,103.43,54,2023-02-15
15015,101.1,85,2023-02-27
15016,95.08,23,2023-02-02
15017,101.02,57,2023-03-28
15018,102.92,2,2023-01-29
15019,96.49,60,2023-02-13
15020,99.87,50,2023-01-08
15021,103.71,37,2023-02-26
15022,98.9,55,2023-01-23
15023,97.75,21,2023-03-23
15024,99.01,80,2023-02-14
15025,98.19,89,2023-02-28
15026,96.93,53,2023-03-09
15027,102.39,31,2023-01-23
15028,96.99,24,2023-02-17
15029,104.06,48,2023-01-05
15030,102.82,16,2023-03-02
15031,104.52,20,2023-02-27
15032,104.47,2,2023-01-21
15033,98.21,80,2023-02-02
15034,95.62,45,2023-03-03
15035,95.9,20,2023-02-20
15036,95.49,74,2023-02-16
15037,97.77,96,2023-03-04
15038,102.47,37,2023-03-02
15039,98.08,62,2023-03-30
15040,104.43,45,2023-02-04
15041,100.31,91,2023-03-20
15042,102.58,54,2023-01-13
15043,100.47,26,2023-02-01
15044,100.27,95,2023-03-23
15045,95.32,7,2023-01-31
15046,98.75,54,2023-03-08
15047,96.46,87,2023-02-10
15048,98.54,73,2023-01-28
15049,101.87,43,2023-02-16
15050,96.77,54,2023-02-11
15051,99.71,18,2023-01-21
15052,97.14,37,2023-01-15
15053,95.01,74,2023-03-17
15054,101.76,28,2023-02-11
15055,95.32,73,2023-03-26
15056,104.11,82,2023-03-28
15057,97.96,84,2023-02-12
15058,103.39,16,2023-02-02
15059,99.72,63,2023-01-09
15060,100.14,27,2023-01-18
15061,97.82,77,2023-01-04
15062,96.57,24,2023-03-07
15063,95.78,52,2023-02-28
15064,101.31,16,2023-01-14
15065,97.38,19,2023-02-02
15066,103.57,79,2023-01-18
15067,96.18,4,2023-03-14
15068,101.8,92,2023-02-17
15069,100.51,55,2023-03-24
15070,96.23,94,2023-02-21
15071,103.03,57,2023-03-26
15072,95.25,94,2023-03-10
15073,96.49,69,2023-02-28
15074,103.53,63,2023-03-09
15075,95.42,40,2023-01-01
15076,97.54,68,2023-02-27
15077,103.59,95,2023-03-28
15078,101.25,83,2023-03-29
15079,98.9,78,2023-01-15
15080,96.21,25,2023-01-30
15081,99.11,5,2023-03-15
15082,103.95,97,2023-02-16
15083,101.05,53,2023-02-22
15084,102.22,76,2023-02-08
15085,103.81,91,2023-01-23
15086,95.75,65,2023-02-25
15087,104.33,48,2023-01-07
15088,101.29,48,2023-03-30
15089,95.01,22,2023-02-21
15090,97.94,63,2023-01-12
15091,103.87,28,2023-01-19
15092,97.95,20,2023-02-05
15093,102.23,69,2023-03-18
15094,99.0,72,2023-01-08
15095,99.85,76,2023-02-07
15096,97.37,68,2023-03-26
15097,97.47,44,2023-03-26
15098,95.83,89,2023-03-07
15099,95.7,7,2023-03-03
15100,99.82,63,2023-02-28
15101,96.09,27,2023-02-09
15102,101.61,38,2023-02-02
15103,101.73,91,2023-01-21
15104,103.67,32,2023-01-06
15105,102.62,87,2023-02-03
15106,102.76,98,2023-03-20
15107,97.46,32,2023-02-09
15108,102.82,30,2023-03-11
15109,98.35,91,2023-01-13
15110,101.68,93,2023-03-21
15111,96.31,94,2023-02-22
15112,103.75,98,2023-03-29
15113,104.09,80,2023-01-06
15114,99.89,76,2023-02-22
15115,100.61,29,2023-03-11
15116,97.15,64,2023-03-08
15117,96.27,31,2023-03-10
15118,98.27,36,2023-01-02
15119,96.21,81,2023-02-16
15120,97.98,99,2023-03-04
15121,99.72,49,2023-03-13
15122,98.39,70,2023-02-23
15123,101.06,73,2023-02-02
15124,102.15,96,2023-01-06
15125,99.86,12,2023-02-11
15126,95.11,30,2023-01-19
15127,100.47,81,2023-03-24
15128,104.33,66,2023-03-15
15129,103.84,67,2023-03-26
15130,99.68,52,2023-01-26
15131,97.0,52,2023-02-24
15132,96.97,44,2023-03-27
15133,96.25,33,2023-03-06
15134,99.44,11,2023-03-16
15135,98.37,92,2023-02-23
15136,101.04,43,2023-01-09
15137,95.63,50,2023-03-19
15138,98.64,8,2023-02-01
15139,104.73,44,2023-02-20
15140,103.16,81,2023-01-14
15141,101.74,85,2023-01-15
15142,104.09,24,2023-03-04
15143,104.79,51,2023-01-16
15144,100.91,17,2023-01-05
15145,101.97,70,2023-03-05
15146,97.09,97,2023-03-27
15147,97.19,43,2023-01-22
15148,100.36,12,2023-03-17
15149,103.04,51,2023-01-30
15150,101.82,37,2023-03-23
15151,98.46,44,2023-01-06
15152,102.0,58,2023-01-04
15153,104.67,79,2023-03-22
15154,98.59,83,2023-01-17
15155,97.04,32,2023-03-30
15156,98.4,65,2023-03-05
15157,100.07,85,2023-03-16
15158,97.15,49,2023-01-15
15159,104.18,53,2023-02-18
15160,104.08,13,2023-02-04
15161,97.3,80,2023-02-26
15162,102.15,19,2023-02-24
15163,101.97,47,2023-02-16
15164,103.14,83,2023-02-07
15165,102.59,43,2023-01-07
15166,103.54,90,2023-03-22
15167,96.51,83,2023-04-01
15168,104.35,3,2023-01-27
15169,100.2,14,2023-03-17
15170,104.97,56,2023-04-01
15171,99.04,9,2023-04-01
15172,97.76,42,2023-01-11
15173,99.86,34,2023-03-03
15174,97.57,68,2023-02-12
15175,95.78,95,2023-03-16
15176,100.8,87,2023-02-04
15177,98.34,9,2023-03-06
15178,99.37,32,2023-03-19
15179,97.88,36,2023-03-10
15180,101.49,54,2023-03-20
15181,102.85,62,2023-02-13
15182,101.9,27,2023-01-04
15183,95.42,18,2023-01-24
15184,96.35,40,2023-03-11
15185,97.88,34,2023-03-26
15186,99.59,96,2023-01-11
15187,102.99,92,2023-03-26
15188,97.48,57,2023-01-02
15189,101.19,23,2023-02-04
15190,102.65,79,2023-02-13
15191,101.92,34,2023-01-21
15192,95.63,53,2023-03-11
15193,97.1,30,2023-02-07
15194,102.61,49,2023-01-14
15195,98.99,62,2023-01-12
15196,101.12,81,2023-02-09
15197,97.15,33,2023-01-17
15198,104.06,33,2023-01-26
15199,97.17,14,2023-03-02
15200,101.7,50,2023-01-26
15201,103.36,32,2023-03-20
15202,103.21,97,2023-03-27
15203,103.94,97,2023-01-28
15204,95.79,36,2023-02-08
15205,97.79,72,2023-01-15
15206,97.49,15,2023-01-16
15207,95.48,33,2023-03-12
15208,103.96,63,2023-01-03
15209,103.86,37,2023-02-07
15210,96.84,58,2023-03-23
15211,99.44,17,2023-02-13
15212,103.77,11,2023-01-10
15213,104.46,52,2023-03-09
15214,99.0,84,2023-03-15
15215,103.58,3,2023-01-29
15216,97.36,2,2023-02-20
15217,103.6,26,2023-03-27
15218,97.71,4,2023-01-25
15219,98.53,5,2023-01-20
15220,97.49,25,2023-03-22
15221,104.65,2,2023-01-28
15222,101.49,55,2023-02-08
15223,98.08,47,2023-03-22
15224,102.61,87,2023-01-06
15225,96.66,92,2023-01-31
15226,95.19,12,2023-02-06
15227,99.6,87,2023-02-02
15228,97.95,71,2023-01-18
15229,98.88,26,2023-02-12
15230,103.53,59,2023-01-28
15231,97.88,86,2023-03-26
15232,98.8,36,2023-03-30
15233,101.9,27,2023-03-11
15234,100.1,70,2023-03-08
15235,101.98,29,2023-01-06
15236,98.99,6,2023-02-05
15237,99.68,9,2023-01-04
15238,103.19,3,2023-02-14
15239,95.89,75,2023-02-19
15240,97.84,85,2023-03-11
15241,98.14,41,2023-02-09
15242,97.29,71,2023-03-19
15243,104.46,58,2023-02-09
15244,95.27,68,2023-03-26
15245,98.97,53,2023-01-29
15246,98.71,38,2023-03-30
15247,102.33,42,2023-02-27
15248,101.52,54,2023-03-08
15249,95.59,16,2023-03-07
15250,102.9,17,2023-02-26
15251,98.0,54,2023-01-03
15252,95.87,35,2023-02-08
15253,99.11,6,2023-01-19
15254,96.92,38,2023-02-11
15255,103.12,65,2023-02-02
15256,100.98,78,2023-01-05
15257,98.22,95,2023-03-22
15258,100.36,96,2023-02-17
15259,95.7,61,2023-01-18
15260,95.38,28,2023-03-22
15261,96.92,26,2023-02-13
15262,97.9,5,2023-01-10
15263,104.19,23,2023-01-13
15264,97.18,97,2023-01-07
15265,103.29,47,2023-03-20
15266,96.36,65,2023-03-25
15267,103.31,62,2023-02-19
15268,102.34,75,2023-03-22
15269,97.96,19,2023-03-25
15270,100.04,55,2023-02-08
15271,97.88,57,2023-01-04
15272,101.72,65,2023-01-23
15273,96.95,16,2023-02-26
15274,100.94,69,2023-03-25
15275,101.69,35,2023-02-24
15276,98.97,83,2023-03-25
15277,103.63,98,2023-04-01
15278,104.48,71,2023-03-25
15279,95.3,74,2023-01-23
15280,104.9,64,2023-03-01
15281,101.02,65,2023-01-19
15282,99.32,33,2023-03-20
15283,98.98,59,2023-03-27
15284,100.75,85,2023-03-04
15285,102.18,96,2023-01-09
15286,103.89,71,2023-02-06
15287,103.13,92,2023-03-05
15288,100.33,64,2023-01-30
15289,103.68,52,2023-02-10
15290,101.97,4,2023-01-28
15291,103.6,65,2023-01-31
15292,96.59,51,2023-01-23
15293,100.86,32,2023-02-11
15294,104.03,61,2023-02-12
15295,102.58,8,2023-02-13
15296,97.13,97,2023-02-01
15297,102.16,24,2023-03-15
15298,102.27,67,2023-03-30
15299,96.15,12,2023-02-20
15300,101.22,48,2023-02-20
15301,100.19,72,2023-02-04
15302,96.26,65,2023-01-20
15303,99.28,60,2023-01-10
15304,101.11,18,2023-01-22
15305,98.79,99,2023-03-02
15306,98.2,69,2023-01-02
15307,98.12,54,2023-02-18
15308,100.23,13,2023-03-09
15309,98.74,62,2023-01-28
15310,97.16,89,2023-01-05
15311,100.05,18,2023-01-16
15312,97.91,5,2023-01-22
15313,96.72,9,2023-02-01
15314,97.79,87,2023-02-28
15315,100.98,64,2023-02-26
15316,103.62,33,2023-02-11
15317,98.29,71,2023-03-04
15318,100.44,72,2023-03-22
15319,102.9,96,2023-01-02
15320,101.46,9,2023-01-26
15321,100.34,63,2023-03-23
15322,104.37,27,2023-02-19
15323,100.31,64,2023-01-24
15324,97.69,12,2023-01-20
15325,100.41,59,2023-03-12
15326,100.61,31,2023-03-11
15327,103.68,58,2023-02-14
15328,104.4,70,2023-02-02
15329,104.46,9,2023-03-09
15330,96.29,45,2023-01-17
15331,97.85,82,2023-01-24
15332,102.78,1,2023-02-24
15333,98.54,19,2023-03-11
15334,104.0,95,2023-01-24
15335,102.03,25,2023-01-19
15336,104.94,95,2023-02-25
15337,96.95,62,2023-01-25
15338,102.71,38,2023-02-07
15339,98.73,61,2023-01-19
15340,98.44,15,2023-02-05
15341,103.88,86,2023-01-29
15342,97.76,89,2023-03-12
15343,102.44,50,2023-03-06
15344,96.45,45,2023-03-19
15345,96.66,28,2023-03-27
15346,102.82,75,2023-03-12
15347,104.6,2,2023-02-10
15348,102.39,99,2023-02-15
15349,98.0,4,2023-03-18
15350,100.56,13,2023-03-08
15351,104.23,79,2023-03-11
15352,95.65,4,2023-01-02
15353,101.32,48,2023-03-04
15354,102.89,42,2023-03-19
15355,99.72,33,2023-03-24
15356,101.45,71,2023-02-14
15357,104.35,8,2023-01-08
15358,95.83,43,2023-03-30
15359,100.73,91,2023-02-05
15360,103.83,63,2023-03-08
15361,104.85,3,2023-03-26
15362,96.51,22,2023-03-08
15363,96.48,88,2023-02-13
15364,97.53,45,2023-01-08
15365,99.0,41,2023-03-23
15366,99.91,62,2023-02-20
15367,104.05,91,2023-02-28
15368,98.87,19,2023-02-08
15369,99.89,54,2023-02-08
15370,96.71,27,2023-02-15
15371,100.62,50,2023-03-02
15372,96.28,13,2023-01-16
15373,102.39,23,2023-03-29
15374,104.72,5,2023-02-10
15375,102.18,75,2023-02-04
15376,102.4,4,2023-01-02
15377,102.87,84,2023-01-12
15378,95.79,69,2023-01-19
15379,100.91,24,2023-02-23
15380,98.62,68,2023-01-28
15381,103.26,3,2023-03-09
15382,99.8,61,2023-03-29
15383,95.43,72,2023-03-04
15384,103.3,91,2023-01-18
15385,103.11,4,2023-03-16
15386,98.49,67,2023-02-01
15387,99.15,78,2023-02-14
15388,99.11,14,2023-03-25
15389,97.24,62,2023-03-22
15390,95.94,82,2023-01-16
15391,101.18,84,2023-03-23
15392,99.27,69,2023-01-20
15393,100.36,5,2023-02-12
15394,99.73,43,2023-03-05
15395,95.78,71,2023-01-07
15396,96.92,22,2023-03-01
15397,95.82,41,2023-02-09
15398,99.93,68,2023-02-19
15399,101.47,89,2023-02-20
15400,104.24,92,2023-03-10
15401,99.06,64,2023-03-14
15402,97.46,18,2023-03-17
15403,103.5,94,2023-01-27
15404,97.34,84,2023-03-14
15405,99.75,94,2023-01-02
15406,96.04,3,2023-01-09
15407,102.51,60,2023-03-07
15408,102.57,63,2023-03-08
15409,100.22,20,2023-02-09
15410,102.43,30,2023-01-01
15411,97.06,91,2023-03-23
15412,97.11,60,2023-02-21
15413,100.48,73,2023-01-20
15414,104.77,55,2023-01-31
15415,104.46,92,2023-01-15
15416,102.26,7,2023-03-22
15417,95.38,66,2023-02-06
15418,97.62,21,2023-03-02
15419,100.26,27,2023-02-16
15420,95.11,36,2023-01-24
15421,102.13,70,2023-02-24
15422,96.63,7,2023-01-27
15423,99.27,78,2023-03-24
15424,101.61,60,2023-01-07
15425,104.91,59,2023-01-26
15426,101.41,34,2023-01-16
15427,95.9,12,2023-02-11
15428,99.34,35,2023-02-01
15429,96.86,31,2023-03-15
15430,101.02,13,2023-03-12
15431,100.0,5,2023-02-07
15432,98.82,29,2023-02-04
15433,104.89,49,2023-01-27
15434,102.3,66,2023-03-16
15435,104.94,26,2023-03-15
15436,102.2,22,2023-02-12
15437,104.3,61,2023-03-23
15438,104.73,7,2023-01-20
15439,104.16,19,2023-01-22
15440,96.08,40,2023-03-22
15441,98.98,79,2023-02-14
15442,99.59,73,2023-01-09
15443,100.35,74,2023-01-06
15444,95.46,12,2023-01-10
15445,95.28,58,2023-01-23
15446,95.14,41,2023-04-01
15447,102.4,64,2023-02-09
15448,104.01,63,2023-01-02
15449,100.23,44,2023-01-20
15450,99.01,15,2023-01-19
15451,100.7,33,2023-02-19
15452,104.01,93,2023-01-03
15453,99.38,1,2023-01-25
15454,101.72,36,2023-01-11
15455,96.26,76,2023-02-10
15456,96.68,35,2023-02-23
15457,99.38,87,2023-01-21
15458,98.93,43,2023-03-03
15459,98.07,41,2023-03-25
15460,101.69,2,2023-03-25
15461,102.7,81,2023-03-03
15462,96.15,94,2023-03-21
15463,103.37,24,2023-03-29
15464,96.34,42,2023-02-05
15465,98.15,32,2023-03-27
15466,101.08,56,2023-02-24
15467,103.05,30,2023-02-07
15468,104.91,4,2023-03-12
15469,99.13,82,2023-03-14
15470,96.6,31,2023-02-21
15471,99.54,77,2023-03-05
15472,100.56,66,2023-03-10
15473,99.13,79,2023-01-11
15474,96.66,50,2023-01-22
15475,99.27,79,2023-01-24
15476,102.51,9,2023-03-13
15477,102.3,95,2023-02-05
15478,98.37,41,2023-02-18
15479,100.96,71,2023-03-25
15480,99.86,52,2023-03-09
15481,95.54,45,2023-02-05
15482,104.11,43,2023-01-01
15483,102.75,91,2023-02-21
15484,100.06,23,2023-03-17
15485,95.69,99,2023-02-02
15486,101.81,51,2023-01-04
15487,95.17,81,2023-03-27
15488,102.52,1,2023-01-19
15489,103.65,47,2023-02-09
15490,104.12,75,2023-03-21
15491,103.44,96,2023-01-10
15492,96.25,18,2023-03-10
15493,101.4,54,2023-01-16
15494,97.92,11,2023-03-16
15495,98.72,64,2023-02-22
15496,96.4,74,2023-01-24
15497,103.49,55,2023-03-19
15498,98.5,55,2023-01-12
15499,98.48,70,2023-02-25
15500,101.48,12,2023-03-25
15501,98.37,97,2023-01-17
15502,101.75,42,2023-01-02
15503,95.96,50,2023-03-18
15504,97.64,59,2023-02-16
15505,104.53,11,2023-02-09
15506,98.32,12,2023-03-31
15507,98.17,45,2023-02-16
15508,96.0,16,2023-02-16
15509,99.66,26,2023-03-08
15510,102.78,72,2023-03-01
15511,95.65,56,2023-02-23
15512,102.01,52,2023-01-19
15513,98.45,45,2023-03-27
15514,98.53,58,2023-03-06
15515,98.22,75,2023-01-07
15516,99.9,53,2023-03-28
15517,104.39,21,2023-03-11
15518,99.17,52,2023-03-01
15519,96.68,4,2023-04-01
15520,104.13,65,2023-01-28
15521,103.78,49,2023-01-01
15522,100.43,13,2023-01-22
15523,102.24,58,2023-01-20
15524,95.98,82,2023-03-09
15525,97.75,77,2023-02-23
15526,103.39,32,2023-01-15
15527,102.42,9,2023-03-14
15528,96.5,61,2023-03-19
15529,101.58,71,2023-02-09
15530,96.05,45,2023-03-03
15531,97.35,93,2023-03-05
15532,102.54,66,2023-03-05
15533,104.98,90,2023-02-11
15534,102.93,67,2023-02-27
15535,98.26,14,2023-03-20
15536,97.63,24,2023-01-20
15537,96.38,73,2023-03-02
15538,97.15,84,2023-03-12
15539,96.95,2,2023-03-03
15540,95.94,52,2023-03-09
15541,96.46,86,2023-01-17
15542,101.51,5,2023-01-12
15543,99.09,1,2023-01-30
15544,97.28,76,2023-02-07
15545,102.62,22,2023-02-07
15546,99.98,66,2023-02-06
15547,104.08,19,2023-02-08
15548,96.09,43,2023-02-13
15549,103.16,96,2023-01-27
15550,99.03,3,2023-01-12
15551,99.37,45,2023-03-29
15552,95.49,32,2023-03-11
15553,104.32,25,2023-03-18
15554,101.2,59,2023-03-20
15555,96.29,68,2023-01-06
15556,102.41,21,2023-03-27
15557,103.43,17,2023-03-24
15558,100.7,32,2023-02-06
15559,103.42,40,2023-02-23
15560,100.73,84,2023-03-30
15561,95.98,81,2023-02-14
15562,98.97,31,2023-02-13
15563,96.93,83,2023-01-06
15564,99.06,46,2023-03-27
15565,103.34,87,2023-03-27
15566,98.83,30,2023-01-27
15567,99.03,15,2023-01-14
15568,95.58,73,2023-01-22
15569,100.02,55,2023-02-05
15570,101.4,9,2023-01-11
15571,98.32,14,2023-03-25
15572,96.46,82,2023-01-23
15573,102.4,28,2023-01-22
15574,101.89,53,2023-01-07
15575,102.02,7,2023-01-13
15576,99.13,67,2023-01-21
15577,101.62,79,2023-01-10
15578,100.78,90,2023-02-27
15579,97.99,51,2023-03-26
15580,101.57,88,2023-01-03
15581,96.54,76,2023-02-15
15582,95.14,55,2023-01-29
15583,101.06,93,2023-02-24
15584,99.15,75,2023-02-21
15585,98.11,69,2023-01-17
15586,100.95,77,2023-03-08
15587,101.2,32,2023-03-20
15588,95.95,42,2023-02-20
15589,95.48,83,2023-02-19
15590,100.07,50,2023-03-30
15591,99.98,71,2023-02-09
15592,97.0,26,2023-03-27
15593,97.78,64,2023-01-16
15594,99.89,6,2023-03-04
15595,95.87,83,2023-03-24
15596,99.67,91,2023-02-18
15597,100.95,59,2023-02-19
15598,100.09,82,2023-02-24
15599,104.02,20,2023-02-27
15600,103.33,49,2023-03-04
15601,98.18,89,2023-02-22
15602,100.94,75,2023-03-25
15603,97.04,33,2023-02-05
15604,96.08,63,2023-03-17
15605,98.09,30,2023-01-25
15606,103.07,30,2023-03-04
15607,99.39,95,2023-03-16
15608,99.53,51,2023-03-10
15609,99.88,13,2023-03-14
15610,104.31,48,2023-03-20
15611,101.54,4,2023-01-09
15612,104.78,75,2023-03-21
15613,95.24,77,2023-02-15
15614,99.1,8,2023-02-18
15615,104.62,60,2023-02-19
15616,104.48,24,2023-03-25
15617,95.68,94,2023-01-09
15618,104.64,52,2023-01-04
15619,97.48,82,2023-02-08
15620,101.71,33,2023-02-15
15621,103.28,14,2023-03-08
15622,97.43,46,2023-01-24
15623,104.05,36,2023-03-20
15624,100.29,59,2023-02-20
15625,97.73,75,2023-03-11
15626,101.03,51,2023-01-26
15627,96.6,9,2023-02-10
15628,98.95,41,2023-01-27
15629,104.86,41,2023-02-11
15630,95.86,59,2023-03-16
15631,98.91,88,2023-03-15
15632,96.19,52,2023-01-18
15633,102.25,20,2023-03-13
15634,99.16,69,2023-03-16
15635,103.92,8,2023-02-22
15636,97.51,86,2023-01-20
